file_name,dsatur_colours,maxis_colours
graphs/instances/g6545.col,28,25
graphs/instances/g6548.col,28,25
graphs/instances/g6549.col,28,26
graphs/instances/g6550.col,28,25
graphs/instances/g6547.col,29,25
graphs/instances/g6553.col,28,26
graphs/instances/g6551.col,29,25
graphs/instances/g6554.col,28,26
graphs/instances/g6552.col,28,25
graphs/instances/g6555.col,28,26
graphs/instances/g6557.col,28,25
graphs/instances/g6556.col,27,25
graphs/instances/g6558.col,28,26
graphs/instances/g6561.col,37,33
graphs/instances/g6559.col,37,33
graphs/instances/g6560.col,38,33
graphs/instances/g6563.col,37,33
graphs/instances/g6562.col,38,33
graphs/instances/g6564.col,36,33
graphs/instances/g6565.col,38,33
graphs/instances/g6566.col,35,32
graphs/instances/g6567.col,37,33
graphs/instances/g6568.col,39,32
graphs/instances/g6571.col,37,33
graphs/instances/g6569.col,37,32
graphs/instances/g6570.col,35,33
graphs/instances/g6573.col,37,33
graphs/instances/g6574.col,38,33
graphs/instances/g6572.col,37,33
graphs/instances/g6575.col,37,32
graphs/instances/g6578.col,36,33
graphs/instances/g6577.col,35,32
graphs/instances/g6576.col,38,33
graphs/instances/g6579.col,46,41
graphs/instances/g6580.col,46,41
graphs/instances/g6581.col,45,41
graphs/instances/g6582.col,45,41
graphs/instances/g6584.col,47,41
graphs/instances/g6583.col,47,41
graphs/instances/g6585.col,44,41
graphs/instances/g6586.col,47,41
graphs/instances/g6587.col,43,42
graphs/instances/g6588.col,47,42
graphs/instances/g6589.col,47,42
graphs/instances/g6591.col,45,42
graphs/instances/g6590.col,47,40
graphs/instances/g6592.col,45,43
graphs/instances/g6593.col,44,42
graphs/instances/g6595.col,45,42
graphs/instances/g6596.col,44,42
graphs/instances/g6594.col,45,41
graphs/instances/g6597.col,47,41
graphs/instances/g6599.col,68,68
graphs/instances/g6600.col,69,69
graphs/instances/g6598.col,45,41
graphs/instances/g6603.col,80,80
graphs/instances/g6602.col,80,80
graphs/instances/g6604.col,79,79
graphs/instances/g6601.col,80,80
graphs/instances/g6605.col,80,80
graphs/instances/g6606.col,80,80
graphs/instances/g6609.col,79,79
graphs/instances/g6607.col,80,80
graphs/instances/g6608.col,80,80
graphs/instances/g6610.col,79,79
graphs/instances/g6612.col,80,80
graphs/instances/g6611.col,79,79
graphs/instances/g6614.col,80,80
graphs/instances/g6613.col,79,79
graphs/instances/g6615.col,79,79
graphs/instances/g6616.col,78,78
graphs/instances/g6619.col,2,2
graphs/instances/g6617.col,79,79
graphs/instances/g6618.col,79,79
graphs/instances/g6621.col,2,2
graphs/instances/g6620.col,2,2
graphs/instances/g6623.col,2,2
graphs/instances/g6622.col,2,2
graphs/instances/g6624.col,2,2
graphs/instances/g6625.col,2,2
graphs/instances/g6626.col,2,2
graphs/instances/g6627.col,2,2
graphs/instances/g6628.col,2,2
graphs/instances/g6629.col,2,2
graphs/instances/g6630.col,2,2
graphs/instances/g6631.col,2,2
graphs/instances/g6632.col,2,2
graphs/instances/g6634.col,2,2
graphs/instances/g6633.col,2,2
graphs/instances/g6636.col,2,2
graphs/instances/g6635.col,2,2
graphs/instances/g6637.col,2,2
graphs/instances/g6638.col,2,2
graphs/instances/g6641.col,2,2
graphs/instances/g6639.col,2,2
graphs/instances/g6642.col,2,2
graphs/instances/g6640.col,2,2
graphs/instances/g6644.col,2,2
graphs/instances/g6643.col,2,2
graphs/instances/g6645.col,3,3
graphs/instances/g6646.col,2,2
graphs/instances/g6647.col,2,2
graphs/instances/g6648.col,2,2
graphs/instances/g6649.col,2,2
graphs/instances/g6650.col,2,2
graphs/instances/g6652.col,2,2
graphs/instances/g6654.col,2,2
graphs/instances/g6653.col,2,2
graphs/instances/g6651.col,2,2
graphs/instances/g6657.col,2,2
graphs/instances/g6656.col,2,2
graphs/instances/g6658.col,2,2
graphs/instances/g6655.col,2,2
graphs/instances/g6660.col,2,2
graphs/instances/g6659.col,2,2
graphs/instances/g6662.col,2,2
graphs/instances/g6661.col,2,2
graphs/instances/g6666.col,2,2
graphs/instances/g6663.col,2,2
graphs/instances/g6664.col,2,2
graphs/instances/g6665.col,2,2
graphs/instances/g6670.col,2,2
graphs/instances/g6669.col,2,2
graphs/instances/g6668.col,2,2
graphs/instances/g6667.col,2,2
graphs/instances/g6673.col,2,2
graphs/instances/g6671.col,3,3
graphs/instances/g6672.col,2,2
graphs/instances/g6674.col,2,2
graphs/instances/g6676.col,2,2
graphs/instances/g6678.col,2,2
graphs/instances/g6677.col,2,2
graphs/instances/g6675.col,2,2
graphs/instances/g6679.col,3,3
graphs/instances/g6681.col,4,4
graphs/instances/g6680.col,3,3
graphs/instances/g6682.col,3,3
graphs/instances/g6685.col,3,3
graphs/instances/g6683.col,3,3
graphs/instances/g6686.col,3,3
graphs/instances/g6684.col,3,3
graphs/instances/g6687.col,3,3
graphs/instances/g6688.col,3,3
graphs/instances/g6689.col,3,3
graphs/instances/g6690.col,3,3
graphs/instances/g6693.col,3,3
graphs/instances/g6691.col,3,3
graphs/instances/g6692.col,3,3
graphs/instances/g6695.col,3,3
graphs/instances/g6694.col,3,3
graphs/instances/g6697.col,3,3
graphs/instances/g6696.col,3,3
graphs/instances/g6698.col,3,3
graphs/instances/g6699.col,3,3
graphs/instances/g6700.col,3,3
graphs/instances/g6703.col,3,3
graphs/instances/g6702.col,3,3
graphs/instances/g6701.col,3,3
graphs/instances/g6704.col,3,3
graphs/instances/g6705.col,3,3
graphs/instances/g6707.col,3,3
graphs/instances/g6706.col,3,3
graphs/instances/g6708.col,3,3
graphs/instances/g6709.col,3,3
graphs/instances/g6710.col,3,3
graphs/instances/g6711.col,3,3
graphs/instances/g6712.col,3,3
graphs/instances/g6715.col,3,3
graphs/instances/g6714.col,3,3
graphs/instances/g6713.col,3,3
graphs/instances/g6719.col,4,4
graphs/instances/g6716.col,3,3
graphs/instances/g6718.col,3,3
graphs/instances/g6717.col,3,3
graphs/instances/g6721.col,4,4
graphs/instances/g6720.col,4,4
graphs/instances/g6724.col,4,4
graphs/instances/g6725.col,4,4
graphs/instances/g6723.col,4,4
graphs/instances/g6722.col,4,4
graphs/instances/g6729.col,4,4
graphs/instances/g6727.col,4,4
graphs/instances/g6726.col,4,4
graphs/instances/g6728.col,4,4
graphs/instances/g6732.col,5,5
graphs/instances/g6731.col,4,4
graphs/instances/g6733.col,4,4
graphs/instances/g6730.col,4,4
graphs/instances/g6734.col,4,4
graphs/instances/g6735.col,4,4
graphs/instances/g6738.col,4,4
graphs/instances/g6736.col,4,4
graphs/instances/g6737.col,4,4
graphs/instances/g6740.col,4,4
graphs/instances/g6741.col,5,5
graphs/instances/g6739.col,4,4
graphs/instances/g6742.col,5,5
graphs/instances/g6744.col,4,4
graphs/instances/g6743.col,4,4
graphs/instances/g6745.col,4,4
graphs/instances/g6747.col,4,4
graphs/instances/g6746.col,4,4
graphs/instances/g6749.col,4,4
graphs/instances/g6748.col,4,4
graphs/instances/g6751.col,5,5
graphs/instances/g6750.col,4,4
graphs/instances/g6753.col,5,5
graphs/instances/g6752.col,5,5
graphs/instances/g6755.col,5,5
graphs/instances/g6754.col,5,5
graphs/instances/g6756.col,5,5
graphs/instances/g6757.col,5,5
graphs/instances/g6758.col,5,5
graphs/instances/g6759.col,8,8
graphs/instances/g6760.col,7,7
graphs/instances/g6762.col,7,8
graphs/instances/g6761.col,7,7
graphs/instances/g6764.col,7,7
graphs/instances/g6763.col,7,7
graphs/instances/g6765.col,7,7
graphs/instances/g6766.col,7,7
graphs/instances/g6767.col,7,7
graphs/instances/g6768.col,7,7
graphs/instances/g6772.col,7,7
graphs/instances/g6771.col,7,7
graphs/instances/g6770.col,7,8
graphs/instances/g6769.col,8,8
graphs/instances/g6773.col,7,7
graphs/instances/g6774.col,7,7
graphs/instances/g6776.col,7,7
graphs/instances/g6775.col,7,7
graphs/instances/g6778.col,7,7
graphs/instances/g6777.col,7,7
graphs/instances/g6780.col,14,14
graphs/instances/g6779.col,14,14
graphs/instances/g6781.col,15,15
graphs/instances/g6782.col,14,14
graphs/instances/g6783.col,14,14
graphs/instances/g6785.col,14,14
graphs/instances/g6787.col,14,14
graphs/instances/g6784.col,14,14
graphs/instances/g6786.col,14,14
graphs/instances/g6788.col,14,14
graphs/instances/g6789.col,14,14
graphs/instances/g6791.col,14,14
graphs/instances/g6790.col,14,14
graphs/instances/g6792.col,14,14
graphs/instances/g6793.col,15,15
graphs/instances/g6794.col,15,15
graphs/instances/g6796.col,14,14
graphs/instances/g6795.col,14,14
graphs/instances/g6797.col,14,14
graphs/instances/g6798.col,14,14
graphs/instances/g6799.col,64,64
graphs/instances/g6801.col,65,65
graphs/instances/g6800.col,65,65
graphs/instances/g6802.col,66,66
graphs/instances/g6803.col,66,66
graphs/instances/g6804.col,66,66
graphs/instances/g6805.col,66,66
graphs/instances/g6806.col,66,66
graphs/instances/g6807.col,66,66
graphs/instances/g6808.col,66,66
graphs/instances/g6809.col,66,66
graphs/instances/g6811.col,67,67
graphs/instances/g6810.col,66,66
graphs/instances/g6813.col,67,67
graphs/instances/g6812.col,67,67
graphs/instances/g6815.col,67,67
graphs/instances/g6816.col,67,67
graphs/instances/g6817.col,67,67
graphs/instances/g6814.col,67,67
graphs/instances/g6818.col,67,67
graphs/instances/g6820.col,6,6
graphs/instances/g6821.col,7,6
graphs/instances/g6819.col,7,6
graphs/instances/g6822.col,6,6
graphs/instances/g6824.col,7,6
graphs/instances/g6823.col,6,6
graphs/instances/g6826.col,6,6
graphs/instances/g6825.col,6,6
graphs/instances/g6827.col,7,6
graphs/instances/g6828.col,6,6
graphs/instances/g6830.col,7,6
graphs/instances/g6829.col,7,6
graphs/instances/g6831.col,6,6
graphs/instances/g6832.col,7,6
graphs/instances/g6833.col,6,6
graphs/instances/g6834.col,6,6
graphs/instances/g6835.col,7,6
graphs/instances/g6839.col,11,9
graphs/instances/g6840.col,10,9
graphs/instances/g6841.col,11,9
graphs/instances/g6836.col,6,6
graphs/instances/g6842.col,11,9
graphs/instances/g6844.col,11,9
graphs/instances/g6843.col,11,9
graphs/instances/g6837.col,6,6
graphs/instances/g6845.col,11,9
graphs/instances/g6846.col,10,9
graphs/instances/g6838.col,6,6
graphs/instances/g6849.col,10,9
graphs/instances/g6847.col,11,9
graphs/instances/g6848.col,10,9
graphs/instances/g6850.col,10,9
graphs/instances/g6853.col,10,9
graphs/instances/g6852.col,11,9
graphs/instances/g6854.col,10,9
graphs/instances/g6851.col,10,9
graphs/instances/g6855.col,11,9
graphs/instances/g6857.col,10,9
graphs/instances/g6856.col,11,9
graphs/instances/g6859.col,14,12
graphs/instances/g6860.col,13,12
graphs/instances/g6858.col,11,9
graphs/instances/g6862.col,14,11
graphs/instances/g6861.col,13,12
graphs/instances/g6864.col,13,12
graphs/instances/g6863.col,14,12
graphs/instances/g6865.col,13,12
graphs/instances/g6867.col,13,11
graphs/instances/g6866.col,13,11
graphs/instances/g6869.col,14,11
graphs/instances/g6868.col,13,12
graphs/instances/g6870.col,13,11
graphs/instances/g6871.col,14,12
graphs/instances/g6872.col,14,12
graphs/instances/g6873.col,14,12
graphs/instances/g6875.col,13,12
graphs/instances/g6876.col,14,12
graphs/instances/g6877.col,13,12
graphs/instances/g6874.col,14,12
graphs/instances/g6878.col,14,12
graphs/instances/g6879.col,15,14
graphs/instances/g6882.col,17,14
graphs/instances/g6881.col,17,14
graphs/instances/g6880.col,15,14
graphs/instances/g6885.col,17,13
graphs/instances/g6883.col,17,14
graphs/instances/g6886.col,15,14
graphs/instances/g6884.col,15,14
graphs/instances/g6889.col,17,14
graphs/instances/g6890.col,17,14
graphs/instances/g6887.col,17,14
graphs/instances/g6888.col,15,14
graphs/instances/g6894.col,15,14
graphs/instances/g6891.col,17,14
graphs/instances/g6893.col,17,14
graphs/instances/g6892.col,17,13
graphs/instances/g6896.col,15,14
graphs/instances/g6898.col,17,14
graphs/instances/g6897.col,17,15
graphs/instances/g6895.col,17,14
graphs/instances/g6899.col,20,17
graphs/instances/g6901.col,20,17
graphs/instances/g6900.col,19,17
graphs/instances/g6902.col,20,17
graphs/instances/g6905.col,19,17
graphs/instances/g6903.col,19,17
graphs/instances/g6904.col,19,17
graphs/instances/g6907.col,20,17
graphs/instances/g6906.col,20,17
graphs/instances/g6911.col,20,17
graphs/instances/g6910.col,19,17
graphs/instances/g6909.col,20,17
graphs/instances/g6908.col,20,17
graphs/instances/g6912.col,19,17
graphs/instances/g6915.col,19,17
graphs/instances/g6913.col,20,17
graphs/instances/g6914.col,19,17
graphs/instances/g6916.col,19,17
graphs/instances/g6917.col,20,17
graphs/instances/g6918.col,19,17
graphs/instances/g6919.col,21,20
graphs/instances/g6922.col,21,20
graphs/instances/g6921.col,21,20
graphs/instances/g6923.col,22,21
graphs/instances/g6920.col,21,20
graphs/instances/g6924.col,21,20
graphs/instances/g6927.col,21,20
graphs/instances/g6925.col,21,20
graphs/instances/g6926.col,21,20
graphs/instances/g6928.col,21,20
graphs/instances/g6929.col,21,19
graphs/instances/g6930.col,21,19
graphs/instances/g6932.col,21,20
graphs/instances/g6931.col,21,20
graphs/instances/g6933.col,21,20
graphs/instances/g6935.col,21,20
graphs/instances/g6934.col,21,20
graphs/instances/g6936.col,21,20
graphs/instances/g6939.col,27,24
graphs/instances/g6937.col,21,19
graphs/instances/g6938.col,21,20
graphs/instances/g6940.col,26,24
graphs/instances/g6941.col,27,24
graphs/instances/g6943.col,28,24
graphs/instances/g6942.col,28,24
graphs/instances/g6944.col,27,24
graphs/instances/g6946.col,28,24
graphs/instances/g6945.col,28,25
graphs/instances/g6947.col,28,25
graphs/instances/g6948.col,28,25
graphs/instances/g6949.col,28,24
graphs/instances/g6950.col,28,25
graphs/instances/g6951.col,28,24
graphs/instances/g6953.col,28,24
graphs/instances/g6952.col,28,25
graphs/instances/g6955.col,28,25
graphs/instances/g6954.col,28,24
graphs/instances/g6956.col,28,24
graphs/instances/g6957.col,28,24
graphs/instances/g6958.col,27,24
graphs/instances/g6959.col,33,27
graphs/instances/g6962.col,29,27
graphs/instances/g6961.col,32,28
graphs/instances/g6960.col,31,27
graphs/instances/g6964.col,32,27
graphs/instances/g6965.col,29,28
graphs/instances/g6963.col,29,27
graphs/instances/g6966.col,33,27
graphs/instances/g6969.col,31,27
graphs/instances/g6970.col,29,27
graphs/instances/g6967.col,31,28
graphs/instances/g6968.col,31,28
graphs/instances/g6973.col,31,28
graphs/instances/g6972.col,29,28
graphs/instances/g6971.col,29,28
graphs/instances/g6974.col,34,28
graphs/instances/g6975.col,30,27
graphs/instances/g6978.col,31,27
graphs/instances/g6977.col,32,27
graphs/instances/g6976.col,30,27
graphs/instances/g6981.col,36,33
graphs/instances/g6980.col,35,32
graphs/instances/g6979.col,35,34
graphs/instances/g6982.col,36,32
graphs/instances/g6983.col,35,32
graphs/instances/g6985.col,35,32
graphs/instances/g6984.col,36,33
graphs/instances/g6986.col,36,33
graphs/instances/g6987.col,36,34
graphs/instances/g6988.col,35,34
graphs/instances/g6989.col,36,32
graphs/instances/g6991.col,36,33
graphs/instances/g6990.col,36,33
graphs/instances/g6992.col,36,32
graphs/instances/g6993.col,36,32
graphs/instances/g6994.col,36,33
graphs/instances/g6996.col,35,33
graphs/instances/g6995.col,36,33
graphs/instances/g6997.col,36,33
graphs/instances/g6999.col,42,36
graphs/instances/g7000.col,41,36
graphs/instances/g6998.col,35,34
graphs/instances/g7001.col,41,36
graphs/instances/g7002.col,42,36
graphs/instances/g7003.col,44,35
graphs/instances/g7004.col,43,35
graphs/instances/g7005.col,44,35
graphs/instances/g7007.col,43,35
graphs/instances/g7006.col,44,35
graphs/instances/g7009.col,42,35
graphs/instances/g7008.col,44,35
graphs/instances/g7010.col,44,37
graphs/instances/g7012.col,44,35
graphs/instances/g7011.col,44,35
graphs/instances/g7013.col,42,36
graphs/instances/g7014.col,44,35
graphs/instances/g7015.col,42,36
graphs/instances/g7016.col,44,35
graphs/instances/g7017.col,43,35
graphs/instances/g7018.col,43,35
graphs/instances/g7020.col,67,67
graphs/instances/g7019.col,65,65
graphs/instances/g7022.col,8,8
graphs/instances/g7021.col,68,68
graphs/instances/g7023.col,13,13
graphs/instances/g7024.col,14,14
graphs/instances/g7025.col,8,8
graphs/instances/g7027.col,8,8
graphs/instances/g7026.col,8,8
graphs/instances/g7028.col,8,8
graphs/instances/g7030.col,8,8
graphs/instances/g7031.col,8,8
graphs/instances/g7029.col,8,8
graphs/instances/g7032.col,8,8
graphs/instances/g7033.col,8,8
graphs/instances/g7034.col,8,8
graphs/instances/g7035.col,8,8
graphs/instances/g7037.col,8,8
graphs/instances/g7036.col,8,8
graphs/instances/g7039.col,69,69
graphs/instances/g7038.col,8,8
graphs/instances/g7041.col,69,69
graphs/instances/g7043.col,68,68
graphs/instances/g7040.col,69,69
graphs/instances/g7042.col,69,69
graphs/instances/g7044.col,68,68
graphs/instances/g7046.col,68,68
graphs/instances/g7045.col,68,68
graphs/instances/g7048.col,68,68
graphs/instances/g7047.col,68,68
graphs/instances/g7050.col,68,68
graphs/instances/g7049.col,68,68
graphs/instances/g7053.col,68,68
graphs/instances/g7051.col,68,68
graphs/instances/g7054.col,68,68
graphs/instances/g7052.col,68,68
graphs/instances/g7055.col,68,68
graphs/instances/g7056.col,68,68
graphs/instances/g7057.col,68,68
graphs/instances/g7058.col,68,68
graphs/instances/g7059.col,50,49
graphs/instances/g7060.col,50,48
graphs/instances/g7061.col,52,48
graphs/instances/g7062.col,52,48
graphs/instances/g7063.col,49,48
graphs/instances/g7064.col,50,49
graphs/instances/g7065.col,51,48
graphs/instances/g7066.col,51,47
graphs/instances/g7067.col,50,48
graphs/instances/g7068.col,50,48
graphs/instances/g7069.col,50,49
graphs/instances/g7072.col,50,48
graphs/instances/g7070.col,51,47
graphs/instances/g7073.col,50,49
graphs/instances/g7071.col,50,49
graphs/instances/g7074.col,51,48
graphs/instances/g7076.col,49,48
graphs/instances/g7075.col,50,50
graphs/instances/g7077.col,51,48
graphs/instances/g7080.col,43,37
graphs/instances/g7079.col,43,37
graphs/instances/g7078.col,50,48
graphs/instances/g7081.col,43,38
graphs/instances/g7082.col,41,38
graphs/instances/g7083.col,43,38
graphs/instances/g7085.col,43,37
graphs/instances/g7086.col,44,38
graphs/instances/g7084.col,42,38
graphs/instances/g7087.col,43,38
graphs/instances/g7088.col,43,38
graphs/instances/g7090.col,41,39
graphs/instances/g7091.col,43,38
graphs/instances/g7089.col,43,39
graphs/instances/g7092.col,43,38
graphs/instances/g7093.col,43,38
graphs/instances/g7094.col,43,39
graphs/instances/g7095.col,44,38
graphs/instances/g7097.col,44,38
graphs/instances/g7096.col,43,39
graphs/instances/g7098.col,43,37
graphs/instances/g7099.col,40,34
graphs/instances/g7101.col,40,35
graphs/instances/g7100.col,40,33
graphs/instances/g7102.col,39,33
graphs/instances/g7104.col,39,34
graphs/instances/g7103.col,39,33
graphs/instances/g7105.col,39,34
graphs/instances/g7107.col,40,33
graphs/instances/g7108.col,39,33
graphs/instances/g7106.col,40,34
graphs/instances/g7109.col,40,34
graphs/instances/g7110.col,38,34
graphs/instances/g7112.col,40,34
graphs/instances/g7111.col,40,35
graphs/instances/g7113.col,39,33
graphs/instances/g7114.col,40,34
graphs/instances/g7115.col,41,34
graphs/instances/g7116.col,40,34
graphs/instances/g7119.col,23,19
graphs/instances/g7118.col,38,34
graphs/instances/g7117.col,39,34
graphs/instances/g7120.col,23,20
graphs/instances/g7122.col,21,19
graphs/instances/g7123.col,23,20
graphs/instances/g7121.col,21,19
graphs/instances/g7124.col,21,21
graphs/instances/g7127.col,21,19
graphs/instances/g7125.col,23,19
graphs/instances/g7126.col,21,19
graphs/instances/g7128.col,21,19
graphs/instances/g7129.col,21,20
graphs/instances/g7130.col,21,19
graphs/instances/g7131.col,21,19
graphs/instances/g7132.col,21,19
graphs/instances/g7133.col,21,19
graphs/instances/g7134.col,21,19
graphs/instances/g7136.col,22,19
graphs/instances/g7135.col,23,20
graphs/instances/g7137.col,21,19
graphs/instances/g7140.col,23,19
graphs/instances/g7138.col,21,20
graphs/instances/g7139.col,23,20
graphs/instances/g7141.col,23,20
graphs/instances/g7142.col,23,19
graphs/instances/g7144.col,23,19
graphs/instances/g7143.col,23,19
graphs/instances/g7145.col,23,19
graphs/instances/g7146.col,23,19
graphs/instances/g7148.col,23,19
graphs/instances/g7147.col,23,19
graphs/instances/g7149.col,23,19
graphs/instances/g7152.col,23,19
graphs/instances/g7151.col,22,19
graphs/instances/g7150.col,23,19
graphs/instances/g7153.col,23,19
graphs/instances/g7154.col,23,19
graphs/instances/g7155.col,22,19
graphs/instances/g7156.col,23,19
graphs/instances/g7159.col,24,20
graphs/instances/g7158.col,23,19
graphs/instances/g7160.col,23,20
graphs/instances/g7157.col,23,19
graphs/instances/g7161.col,24,20
graphs/instances/g7162.col,22,20
graphs/instances/g7163.col,23,20
graphs/instances/g7164.col,22,20
graphs/instances/g7166.col,23,20
graphs/instances/g7165.col,22,20
graphs/instances/g7167.col,23,20
graphs/instances/g7168.col,23,20
graphs/instances/g7169.col,23,19
graphs/instances/g7171.col,23,20
graphs/instances/g7170.col,23,19
graphs/instances/g7172.col,23,20
graphs/instances/g7173.col,23,20
graphs/instances/g7174.col,23,20
graphs/instances/g7175.col,23,19
graphs/instances/g7176.col,23,20
graphs/instances/g7179.col,23,20
graphs/instances/g7177.col,23,20
graphs/instances/g7180.col,23,20
graphs/instances/g7178.col,23,19
graphs/instances/g7181.col,23,20
graphs/instances/g7182.col,23,20
graphs/instances/g7184.col,23,20
graphs/instances/g7183.col,23,20
graphs/instances/g7185.col,22,20
graphs/instances/g7186.col,23,20
graphs/instances/g7189.col,23,20
graphs/instances/g7187.col,23,20
graphs/instances/g7188.col,23,20
graphs/instances/g7190.col,22,20
graphs/instances/g7192.col,23,20
graphs/instances/g7191.col,23,20
graphs/instances/g7193.col,22,20
graphs/instances/g7194.col,23,20
graphs/instances/g7196.col,23,20
graphs/instances/g7195.col,22,20
graphs/instances/g7197.col,23,20
graphs/instances/g7199.col,29,25
graphs/instances/g7198.col,23,20
graphs/instances/g7200.col,29,25
graphs/instances/g7201.col,30,25
graphs/instances/g7202.col,29,25
graphs/instances/g7203.col,28,25
graphs/instances/g7204.col,31,25
graphs/instances/g7205.col,29,25
graphs/instances/g7207.col,30,25
graphs/instances/g7206.col,28,25
graphs/instances/g7208.col,29,24
graphs/instances/g7209.col,29,24
graphs/instances/g7210.col,29,24
graphs/instances/g7211.col,27,25
graphs/instances/g7214.col,30,25
graphs/instances/g7215.col,28,24
graphs/instances/g7213.col,28,24
graphs/instances/g7212.col,29,25
graphs/instances/g7216.col,28,24
graphs/instances/g7220.col,32,27
graphs/instances/g7219.col,31,27
graphs/instances/g7217.col,30,25
graphs/instances/g7218.col,29,24
graphs/instances/g7221.col,29,27
graphs/instances/g7222.col,31,27
graphs/instances/g7223.col,31,27
graphs/instances/g7224.col,31,27
graphs/instances/g7226.col,31,27
graphs/instances/g7225.col,30,26
graphs/instances/g7227.col,31,28
graphs/instances/g7228.col,32,27
graphs/instances/g7231.col,30,27
graphs/instances/g7232.col,32,26
graphs/instances/g7229.col,30,27
graphs/instances/g7230.col,30,26
graphs/instances/g7233.col,29,27
graphs/instances/g7234.col,29,26
graphs/instances/g7235.col,32,27
graphs/instances/g7236.col,30,27
graphs/instances/g7239.col,36,32
graphs/instances/g7237.col,31,28
graphs/instances/g7238.col,29,27
graphs/instances/g7243.col,35,31
graphs/instances/g7241.col,35,31
graphs/instances/g7240.col,35,31
graphs/instances/g7242.col,36,31
graphs/instances/g7244.col,35,31
graphs/instances/g7245.col,35,31
graphs/instances/g7247.col,36,31
graphs/instances/g7246.col,36,33
graphs/instances/g7249.col,33,32
graphs/instances/g7248.col,36,32
graphs/instances/g7250.col,35,32
graphs/instances/g7251.col,35,32
graphs/instances/g7253.col,35,31
graphs/instances/g7252.col,35,31
graphs/instances/g7254.col,34,31
graphs/instances/g7255.col,35,31
graphs/instances/g7256.col,36,31
graphs/instances/g7258.col,35,31
graphs/instances/g7257.col,35,31
graphs/instances/g7260.col,2,2
graphs/instances/g7261.col,2,2
graphs/instances/g7259.col,2,
graphs/instances/g7262.col,2,
graphs/instances/g7264.col,2,2
graphs/instances/g7265.col,2,2
graphs/instances/g7266.col,2,2
graphs/instances/g7263.col,2,
graphs/instances/g7268.col,2,2
graphs/instances/g7267.col,2,2
graphs/instances/g7269.col,2,2
graphs/instances/g7270.col,2,2
graphs/instances/g7273.col,2,2
graphs/instances/g7272.col,2,2
graphs/instances/g7271.col,2,2
graphs/instances/g7274.col,2,2
graphs/instances/g7275.col,2,2
graphs/instances/g7277.col,2,2
graphs/instances/g7276.col,2,2
graphs/instances/g7278.col,2,2
graphs/instances/g7279.col,2,
graphs/instances/g7280.col,2,
graphs/instances/g7281.col,2,
graphs/instances/g7282.col,2,
graphs/instances/g7283.col,2,
graphs/instances/g7284.col,2,
graphs/instances/g7285.col,2,
graphs/instances/g7286.col,2,
graphs/instances/g7287.col,2,
graphs/instances/g7288.col,2,
graphs/instances/g7289.col,2,
graphs/instances/g7290.col,2,
graphs/instances/g7291.col,2,
graphs/instances/g7292.col,2,
graphs/instances/g7293.col,2,
graphs/instances/g7294.col,2,
graphs/instances/g7295.col,2,
graphs/instances/g7296.col,2,
graphs/instances/g7297.col,2,
graphs/instances/g7298.col,2,
graphs/instances/g7299.col,2,
graphs/instances/g7300.col,2,
graphs/instances/g7301.col,2,
graphs/instances/g7302.col,2,
graphs/instances/g7303.col,2,
graphs/instances/g7304.col,2,
graphs/instances/g7305.col,2,
graphs/instances/g7306.col,2,
graphs/instances/g7307.col,2,
graphs/instances/g7308.col,2,
graphs/instances/g7309.col,2,
graphs/instances/g7310.col,2,
graphs/instances/g7311.col,2,
graphs/instances/g7312.col,2,
graphs/instances/g7313.col,2,
graphs/instances/g7314.col,2,
graphs/instances/g7315.col,2,
graphs/instances/g7316.col,2,
graphs/instances/g7317.col,2,
graphs/instances/g7318.col,2,
graphs/instances/g7319.col,3,
graphs/instances/g7320.col,3,
graphs/instances/g7321.col,3,
graphs/instances/g7322.col,3,
graphs/instances/g7323.col,3,
graphs/instances/g7324.col,3,
graphs/instances/g7325.col,3,
graphs/instances/g7326.col,3,
graphs/instances/g7327.col,3,
graphs/instances/g7328.col,3,
graphs/instances/g7329.col,3,
graphs/instances/g7330.col,3,
graphs/instances/g7331.col,3,
graphs/instances/g7332.col,3,
graphs/instances/g7333.col,3,
graphs/instances/g7334.col,3,
graphs/instances/g7335.col,3,
graphs/instances/g7336.col,3,
graphs/instances/g7337.col,3,
graphs/instances/g7338.col,3,
graphs/instances/g7339.col,3,
graphs/instances/g7340.col,3,
graphs/instances/g7341.col,3,
graphs/instances/g7342.col,3,
graphs/instances/g7343.col,4,
graphs/instances/g7344.col,3,
graphs/instances/g7345.col,3,
graphs/instances/g7346.col,4,
graphs/instances/g7347.col,3,
graphs/instances/g7348.col,3,
graphs/instances/g7349.col,3,
graphs/instances/g7350.col,3,
graphs/instances/g7351.col,3,
graphs/instances/g7352.col,3,
graphs/instances/g7353.col,3,
graphs/instances/g7354.col,3,
graphs/instances/g7355.col,3,
graphs/instances/g7356.col,3,
graphs/instances/g7357.col,3,
graphs/instances/g7358.col,3,
graphs/instances/g7359.col,5,
graphs/instances/g7360.col,5,
graphs/instances/g7361.col,5,
graphs/instances/g7362.col,5,
graphs/instances/g7363.col,5,
graphs/instances/g7364.col,5,
graphs/instances/g7365.col,5,
graphs/instances/g7366.col,5,
graphs/instances/g7367.col,5,
graphs/instances/g7368.col,5,
graphs/instances/g7369.col,5,
graphs/instances/g7370.col,5,
graphs/instances/g7371.col,5,
graphs/instances/g7372.col,5,
graphs/instances/g7373.col,5,
